RecordID_Int,ParcelNumber,StreetNumber,StreetName,Unit,StateCode,TaxType,Zone,TaxDist,Legal,Acreage,GPIN
1205,070046000,121,CAMERON LN,,1.0 Residential (Urban),Taxable,R-1U,,LOT 2 IVY TERRACE,0.316,3814
1206,070047000,119,CAMERON LN,,1.0 Residential (Urban),Taxable,R-1U,01,LOT 3 IVY TERRACE,0.259,3769
1207,070048000,117,CAMERON LN,,1.0 Residential (Urban),Taxable,R-1U,,PT LOT 4 IVY TERRACE,0.326,3716
1208,070049000,113,CAMERON LN,,1.0 Residential (Urban),Taxable,R-1U,,LOT 2 IVY TERRACE,0.265,3679
1210,080001000,101,EMMET ST N,,7.6 Exempt Educational,Exempt,MLTP,,LOT (128.82 ACRES),33.82,1897
1211,080002000,0,EMMET ST N,,7.6 Exempt Educational,Exempt,URB,,LOT,2.41,2982
1212,080004000,140,EMMET ST N,,4.0 Commercial & Industrial,Taxable,URB,,LOT 2A,0.585,3582
1213,080005000,132,EMMET ST N,,7.6 Exempt Educational,Exempt,URB,,LOT 1A,0.43,3687
1214,080006000,104,EMMET ST N,,7.6 Exempt Educational,Exempt,URB,,LOT & PARCEL C,0.224,3830
1215,080007000,100,EMMET ST N,,7.6 Exempt Educational,Exempt,URB,,RESIDUE .145 ACRE,0.145,3907
1216,080008000,105,EMMET ST N,,7.6 Exempt Educational,Exempt,URB,,"LOTS C, D & E",0.836,3717
1217,080009000,119,EMMET ST N,,7.6 Exempt Educational,Exempt,URB,,LOT A,0.393,3637
1218,080010000,127,EMMET ST N,,7.6 Exempt Educational,Exempt,URB,,LOT 1B,0.554,3544
1219,080011000,1939,IVY RD,,7.6 Exempt Educational,Exempt,URB,,PT SEC 2 UNIVERSITY ACRES,2.158,3460
1220,080011100,0,IVY RD,,7.6 Exempt Educational,Exempt,URB,,LOT 1A SEC 2 UNIVERSITY ACRES,0.86,3599
1222,080012000,123,EMMET ST N,,7.6 Exempt Educational,Exempt,URB,,PT SEC 2 UNIVERSITY ACRES,5.352,3284
1223,080013000,0,IVY RD & CAMERON LN,,1.0 Residential (Urban),Taxable,R-1U,,LOTS 1 & 2,0.347,3576
1224,080014000,104,CAMERON LN,,1.0 Residential (Urban),Taxable,R-1U,,LOT 3 MOREA,0.346,3624
1225,080015000,106,CAMERON LN,,1.0 Residential (Urban),Taxable,R-1U,,PT LOT 4,0.158,3680
1226,080016000,108,CAMERON LN,,1.0 Residential (Urban),Taxable,R-1U,,PT LOT 4,0.147,3705
1227,080017000,110,CAMERON LN,,1.0 Residential (Urban),Taxable,R-1U,,PARCEL A IVY TERRACE,0.282,3736
1228,080018000,118,CAMERON LN,,1.0 Residential (Urban),Taxable,R-1U,,"LOT 7,PT 6 & PARCEL B MOREA",0.431,3818
1229,080019000,119,ROTHERY RD,,1.0 Residential (Urban),Taxable,R-1U,,LOT 5 MOREA,0.482,3852
1230,080020000,1926,IVY RD,,1.0 Residential (Urban),Taxable,R-1U,,LOT 1 MOREA,0.253,3667
1231,080021000,1930,IVY RD,,3.0 Multi-Family,Taxable,R-1U,,LOT 2,0.214,3638
1232,080022000,105,ROTHERY RD,,1.0 Residential (Urban),Taxable,R-1U,,LOT 3,0.531,3689
1233,080023000,115,ROTHERY RD,,1.0 Residential (Urban),Taxable,R-1U,,LOT 4A,0.5,3633
1234,080024000,102,CRESAP RD,,7.6 Exempt Educational,Exempt,R-1U,,PT LOT,0.492,3766
1235,080026000,108,CRESAP RD,,7.6 Exempt Educational,Exempt,R-1U,,PT OF 2 LOTS & STRIP,0.488,3885
1236,080027000,0,EMMET ST S,,7.6 Exempt Educational,Exempt,R-1U,,LOT MARY MUNFORD HALL,3.73,3835
1237,080028000,209,SPRIGG LN,,7.6 Exempt Educational,Exempt,R-1UH,,LOT A,2.649,3936
1238,080030000,120,ROTHERY RD,,1.0 Residential (Urban),Taxable,R-1U,,LOT C & LOTS,0.938,3860
1239,080032000,107,CRESAP RD,,3.0 Multi-Family,Taxable,R-1U,,LOT 4,0.193,3858
1240,080033000,105,CRESAP RD,,3.0 Multi-Family,Taxable,R-1U,,LOT 3,0.203,3809
1241,080034000,103,CRESAP RD,,3.0 Multi-Family,Taxable,R-1U,,LOT 2,0.183,3754
1242,080035000,101,CRESAP RD,,3.0 Multi-Family,Taxable,R-1U,,LOT 1,0.228,3701
1243,080040000,214,SPRIGG LN,,7.6 Exempt Educational,Exempt,R-1U,,"LOT B,2 AC & .34 AC MOREA",2.402,4077
1244,080041000,0,SPRIGG LN,,7.6 Exempt Educational,Exempt,R-1U,,LOT 1,0.43,4291
1245,080042000,210,SPRIGG LN,,7.6 Exempt Educational,Exempt,R-1U,,LOT 2 MOREA,0,4323
1246,080045000,211,EMMET ST S,,7.6 Exempt Educational,Exempt,R-1U,,LOT 4 & PT 1 TOWLES ADD,3.151,4523
1247,080048000,1917,LEWIS MOUNTAIN RD,,1.0 Residential (Urban),Taxable,R-1U,,LOT 2 & PT 1 TOWLES ADDITION,0.321,4494
1248,080049000,1921,LEWIS MOUNTAIN RD,,1.0 Residential (Urban),Taxable,R-1U,,LOT 3 & PT 4 TOWLES ADDITION,0.412,4463
1249,080050000,1923,LEWIS MOUNTAIN RD,,1.0 Residential (Urban),Taxable,R-1U,,LOT 5 & PT 4 TOWLES ADDITION,0.413,4428
1250,080051000,1927,LEWIS MOUNTAIN RD,,1.0 Residential (Urban),Taxable,R-1U,,LOT 6 TOWLES ADDITION,0.294,4411
1251,080052000,1929,LEWIS MOUNTAIN RD,,1.0 Residential (Urban),Taxable,R-1U,,PT LOT 10 TOWLES ADDITION,0.344,4387
1252,080053000,1933,LEWIS MOUNTAIN RD,,1.0 Residential (Urban),Taxable,R-1U,,PT LOTS 10&14 TOWLES ADDITION,0.266,4373
1253,080054000,1935,LEWIS MOUNTAIN RD,,1.0 Residential (Urban),Taxable,R-1U,,PT LOTS 14&18&PARCEL X TOWLES,0.411,4361
1254,080055000,1937,LEWIS MOUNTAIN RD,,1.0 Residential (Urban),Taxable,R-1U,,PT LOT 18 TOWLES ADDITION,0.236,4336
1255,080056000,1941,LEWIS MOUNTAIN RD,,1.0 Residential (Urban),Taxable,R-1U,,LOT 18 & PT 22 TOWLES ADDITION,0.289,4339
1256,080057000,1943,LEWIS MOUNTAIN RD,,1.0 Residential (Urban),Taxable,R-1U,,LOT 1 TOWLES ADDITION,0.388,4363
1257,080058000,206,CAMERON LN,,1.0 Residential (Urban),Taxable,R-1U,,LOT 2 TOWLES ADDITION,0.198,4294
1258,080059000,200,CAMERON LN,,1.0 Residential (Urban),Taxable,R-1U,,LOT A & PARCEL X,0.349,4226
1259,080060000,132,CAMERON LN,,1.0 Residential (Urban),Taxable,R-1U,,LOT B & PARCEL Y IVY TERRACE,0.404,4139
1260,080061000,208,CAMERON LN,,1.0 Residential (Urban),Taxable,R-1U,01,LOT 3,0.263,4058
1261,080062000,214,CAMERON LN,,1.0 Residential (Urban),Taxable,R-1U,01,LOT,0.339,4001
1263,090001000,1702,GORDON AVE,,3.0 Multi-Family,Taxable,R-3H,,PT LOTS 1 & 2 BK 1 PRESTON HGT,0.185,3802
1264,090002000,1704,GORDON AVE,,3.0 Multi-Family,Taxable,R-3H,,LOT 3 & PT 1&2  BK 1PRESTON HG,0.37,3773
1265,090003000,480,RUGBY RD,,7.7 Exempt Religious,Exempt,R-3H,,LOTS 4 & 5 BK 1 PRESTON HEIGHT,0.481,3730
1266,090004000,450,RUGBY RD,,7.7 Exempt Religious,Exempt,R-3H,,LOT,1.366,3810
1267,090005000,400,RUGBY RD,,7.7 Exempt Religious,Exempt,R-3H,,LOT & PT LOT,1.377,3951
1268,090006000,1541,VIRGINIA AVE,,3.0 Multi-Family,Taxable,UMDH,,LOT 6,0.197,4203
1269,090007000,1537,VIRGINIA AVE,,3.0 Multi-Family,Taxable,UMDH,,LOT 7 & STRIP,0.47,4233
1270,090008000,418-422,17TH ST NW,,3.0 Multi-Family,Taxable,UMDH,,"LOTS 2,3,4& ALLEY  PRESTON HGT",0.559,4064
1271,090011000,426,17TH ST NW,,3.0 Multi-Family,Taxable,UMDH,,LOT 1,0.219,3991
1272,090012000,1618,GORDON AVE,,7.7 Exempt Religious,Exempt,UMDH,,"LOTS 8,9,10 & PT 11 BK 2",0.579,3865
1273,090013000,1602,GORDON AVE,,4.0 Commercial & Industrial,Taxable,UMDH,,"LOTS 1,2 & 3 BK 2 PRESTON HGTS",0.236,3913
1274,090015000,1500,GORDON AVE,,7.3 Exempt Local,Exempt,UMDH,,PT LOT 3,1.043,3990
1275,090016000,1600,GORDON AVE,,7.8 Ex Benelovent Charitable,Exempt,UMDH,,LOT BK 2 & 3 PRESTON HGTS,2.98,4087
1276,090017000,1533,VIRGINIA AVE,,3.0 Multi-Family,Taxable,UMDH,,LOT 8,0.525,4264
1277,090018000,1521,VIRGINIA AVE,,3.0 Multi-Family,Taxable,UMDH,,PT LOT 2,0.22,4308
1278,090019000,1515,VIRGINIA AVE,,1.0 Residential (Urban),Taxable,UMDH,,LOT,0.239,4329
1279,090020000,1513,VIRGINIA AVE,,3.0 Multi-Family,Taxable,UMDH,,LOT,0.27,4354
1280,090021000,1505,VIRGINIA AVE,,1.0 Residential (Urban),Taxable,UMDH,,LOT 1,0.241,4375
1281,090022000,1503,VIRGINIA AVE,,1.0 Residential (Urban),Taxable,UMDH,,LOT 2 & STRIP,0.245,4394
1282,090023000,1411,VIRGINIA AVE,,3.0 Multi-Family,Taxable,UMDH,,PT LOTS 1 & 2 TREVELYAN ADD,0.161,4505
1283,090024000,1409,VIRGINIA AVE,,3.0 Multi-Family,Taxable,UMDH,,PT LOTS 1 & 2 TREVELYAN ADD,0.161,4530
1284,090025000,410,15TH ST NW,,3.0 Multi-Family,Taxable,UMDH,,LOT,0.183,4435
1285,090026000,414,15TH ST NW,,1.0 Residential (Urban),Taxable,UMDH,,PT LOT 2 PRESTON HEIGHTS,0.164,4380
1286,090027000,420,15TH ST NW,,1.0 Residential (Urban),Taxable,UMDH,,LOT 1 & PT 2 PRESTON HEIGHTS,0.144,4337
1287,090028000,422,15TH ST NW,,3.0 Multi-Family,Taxable,UMDH,,LOT 12 BK 4 PRESTON HEIGHTS,0.149,4299
1288,090029000,428,15TH ST NW,,3.0 Multi-Family,Taxable,UMDH,,LOT 11 BK 4 PRESTON HEIGHTS,0.149,4256
1289,090030000,432,15TH ST NW,,3.0 Multi-Family,Taxable,UMDH,,LOT 10 BK 4 PRESTON HEIGHTS,0.149,4214
1290,090031000,1416,GORDON AVE,,1.0 Residential (Urban),Taxable,UMDH,,LOT 1 BK 4 PRESTON HEIGHTS,0.107,4128
1291,090032000,1414,GORDON AVE,,1.0 Residential (Urban),Taxable,UMDH,,LOT 2 PRESTON HEIGHTS,0.096,4146
1292,090033000,1410,GORDON AVE,,1.0 Residential (Urban),Taxable,UMDH,,LOT 3 PRESTON HEIGHTS,0.096,4161
1293,090034000,485,14TH ST NW,,1.0 Residential (Urban),Taxable,UMDH,,LOT 1 & PT 2 BK 4 PRESTON HGTS,0.215,4183
1294,090035000,465,14TH ST NW,,1.0 Residential (Urban),Taxable,UMDH,,LOT 3 & PT 2 BK 4 PRESTON HGTS,0.215,4251
1295,090036000,463,14TH ST NW,,3.0 Multi-Family,Taxable,UMDH,,LOT 4 BK 4 PRESTON HEIGHTS,0.149,4306
1296,090037000,447,14TH ST NW,,1.0 Residential (Urban),Taxable,UMDH,,LOT 5 BK 4 PRESTON HEIGHTS,0.143,4356
1297,090038000,445,14TH ST NW,,1.0 Residential (Urban),Taxable,UMDH,,LOT 6 BK 4 PRESTON HGTS,0.136,4388
1298,090039000,443,14TH ST NW,,1.0 Residential (Urban),Taxable,UMDH,,LOT 7 & PT 6 BK 4 PRESTON HGTS,0.151,4433
1299,090040000,415,14TH ST NW,,1.0 Residential (Urban),Taxable,UMDH,,LOT 47 TREVELYAN ADDITION,0.157,4558
1300,090040100,417,14TH ST NW,,3.0 Multi-Family,Taxable,UMDH,,LOT 48 TREVELYAN ADDITION,0.176,4482
1301,090041000,1407,VIRGINIA AVE,,3.0 Multi-Family,Taxable,UMDH,,PT LOT 46 TREVELYAN ADDITION,0.068,4611
1302,090042000,403,14TH ST NW,,1.0 Residential (Urban),Taxable,UMDH,,PT LOT 46 TREVELYAN ADD,0.089,4631
1303,090043000,3,UNIVERSITY CT,,3.0 Multi-Family,Taxable,UMDH,,LOTS 2 & 3 LA ROWE,0.255,4708
1304,090044000,1,UNIVERSITY CT,,3.0 Multi-Family,Taxable,UMDH,,LOT 1 LA ROWE,0.268,4650
1305,090045000,8,UNIVERSITY CT,,1.0 Residential (Urban),Taxable,UMDH,,LOT 8 & PT ALLEY LA ROWE,0.14,4751
1306,090046000,7,UNIVERSITY CT,,1.0 Residential (Urban),Taxable,UMDH,,LOT 7 LA ROWE,0.098,4771
1307,090047000,6,UNIVERSITY CT,,1.0 Residential (Urban),Taxable,UMDH,,LOT 6 LA ROWE,0.098,4794
1308,090048000,5,UNIVERSITY CT,,1.0 Residential (Urban),Taxable,UMDH,,LOT 5 LA ROWE,0.09,4818
1309,090049000,4,UNIVERSITY CT,,1.0 Residential (Urban),Taxable,UMDH,,LOT 4 LA ROWE,0.121,4831
1310,090050000,333,14TH ST NW,,3.0 Multi-Family,Taxable,UHDH,,LOTS 36 & 37 TREVELYAN ADD,0.137,4916
1311,090051000,336,15TH ST NW,,1.0 Residential (Urban),Taxable,UHDH,,LOTS 6 & 7 TREVELYAN ADD,0.138,4873
1312,090052000,332,15TH ST NW,,3.0 Multi-Family,Taxable,UHDH,,"LOTS 8,9,10A TREVELYAN ADD",0.158,4927
1313,090053000,327,14TH ST NW,,1.0 Residential (Urban),Taxable,UHDH,,"LOTS 34,35 & PT 33 TREVELYAN",0.182,4954
1314,090054000,323,14TH ST NW,,3.0 Multi-Family,Taxable,UHDH,,PT LOT 33 & LOT TREVELYAN ADD,0.22,5001
1315,090056000,330,15TH ST NW,,3.0 Multi-Family,Taxable,UHDH,,LOT,0.203,4970
1316,090058000,315,14TH ST NW,,1.0 Residential (Urban),Taxable,UHDH,,LOT 1 FITCH PROPERTY,0.134,5079
1317,090058100,328,15TH ST NW,,3.0 Multi-Family,Taxable,UHDH,,LOT 2,0.118,5046
1318,090059000,313,14TH ST NW,,1.0 Residential (Urban),Taxable,UHDH,,"LOTS 29,30 & PT 28 TREVELYAN",0.193,5122
1319,090060000,326,15TH ST NW,,3.0 Multi-Family,Taxable,UHDH,,"LOT 16,17,18,19 PT 20&15",0.322,5088
1320,090061000,303,14TH ST NW,,3.0 Multi-Family,Taxable,UHDH,,LOTS 25-27 & PT 28 TREVELYAN,0.237,5187
1321,090062000,301,14TH ST NW,,1.0 Residential (Urban),Taxable,UHDH,,LOTS 21-24 & PT 20 TREVELYAN,0.347,5210
1322,090063000,225,14TH ST NW,,3.0 Multi-Family,Taxable,UHDH,,PARCEL A MCKENNIE'S,0.8,14369
1323,090066000,219,14TH ST NW,,3.0 Multi-Family,Taxable,UHDH,,LOT 22 MCKENNIE'S,0.373,5455
1324,090069000,211,14TH ST NW,,3.0 Multi-Family,Taxable,MLTPH,,PARCEL X MCKENNIE'S,0.374,5434
1325,090070100,207,14TH ST NW,1,3.0 Multi-Family,Taxable,B-1H,,UNIT 1 THE ALCOVE CONDO,0,5558
1326,090070101,207,14TH ST NW,10,3.0 Multi-Family,Taxable,B-1H,,UNIT 10 THE ALCOVE CONDO,0,5558
1327,090070110,207,14TH ST NW,11,3.0 Multi-Family,Taxable,B-1H,,UNIT 11 THE ALCOVE CONDO,0,5558
1328,090070120,207,14TH ST NW,12,3.0 Multi-Family,Taxable,B-1H,,UNIT 12 THE ALCOVE CONDO,0,5558
1329,090070130,207,14TH ST NW,13,3.0 Multi-Family,Taxable,B-1H,,UNIT 13 THE ALCOVE CONDO,0,5558
1330,090070140,207,14TH ST NW,14,3.0 Multi-Family,Taxable,B-1H,,UNIT 14 THE ALCOVE CONDO,0,5558
1331,090070150,207,14TH ST NW,15,3.0 Multi-Family,Taxable,B-1H,,UNIT 15 THE ALCOVE CONDO,0,5558
1332,090070160,207,14TH ST NW,16,3.0 Multi-Family,Taxable,B-1H,,UNIT 16 THE ALCOVE CONDO,0,5558
1333,090070170,207,14TH ST NW,17,3.0 Multi-Family,Taxable,B-1H,,UNIT 17 THE ALCOVE CONDO,0,5558
1334,090070180,207,14TH ST NW,18,3.0 Multi-Family,Taxable,B-1H,,UNIT 18 THE ALCOVE CONDO,0,5558
1335,090070190,207,14TH ST NW,19,3.0 Multi-Family,Taxable,B-1H,,UNIT 19 THE ALCOVE CONDO,0,5558
1336,090070200,207,14TH ST NW,2,3.0 Multi-Family,Taxable,B-1H,,UNIT 2 THE ALCOVE CONDO,0,5558
1337,090070201,207,14TH ST NW,20,3.0 Multi-Family,Taxable,B-1H,,UNIT 20 THE ALCOVE CONDO,0,5558
1338,090070210,207,14TH ST NW,21,3.0 Multi-Family,Taxable,B-1H,,UNIT 21 THE ALCOVE CONDO,0,5558
1339,090070300,207,14TH ST NW,3,3.0 Multi-Family,Taxable,B-1H,,UNIT 3 THE ALCOVE CONDO,0,5558
1340,090070400,207,14TH ST NW,4,3.0 Multi-Family,Taxable,B-1H,,UNIT 4 THE ALCOVE CONDO,0,5558
1341,090070500,207,14TH ST NW,5,3.0 Multi-Family,Taxable,B-1H,,UNIT 5 THE ALCOVE CONDO,0,5558
1342,090070600,207,14TH ST NW,6,3.0 Multi-Family,Taxable,B-1H,,UNIT 6 THE ALCOVE CONDO,0,5558
1343,090070700,207,14TH ST NW,7,3.0 Multi-Family,Taxable,B-1H,,UNIT 7 THE ALCOVE CONDO,0,5558
1344,090070800,207,14TH ST NW,8,3.0 Multi-Family,Taxable,B-1H,,UNIT 8 THE ALCOVE CONDO,0,5558
1345,090070900,207,14TH ST NW,9,3.0 Multi-Family,Taxable,B-1H,,UNIT 9 THE ALCOVE CONDO,0,5558
1346,090071000,205,14TH ST NW,,3.0 Multi-Family,Taxable,B-1H,,LOT 18 & PT 17 MCKENNIE'S,0.279,5611
1347,090072000,190,15TH ST NW,,3.0 Multi-Family,Taxable,B-1H,,PT LOT 17 MCKENNIE'S,0.071,5680
1348,090073000,201,14TH ST NW,,3.0 Multi-Family,Taxable,B-2H,,LOT 16 MCKENNIE'S,0.133,5707
1349,090074000,101-111,14TH ST NW,,4.0 Commercial & Industrial,Taxable,CDH,,LOT 15 & PT 14,0.25,5766
1350,090075000,1403-15,UNIVERSITY AVE,,4.0 Commercial & Industrial,Taxable,CDH,,LOT,0.221,5776
1351,090076000,1417-19,UNIVERSITY AVE,,4.0 Commercial & Industrial,Taxable,CDH,,LOT,0.413,5602
1352,090077000,1427-31,UNIVERSITY AVE,,4.0 Commercial & Industrial,Taxable,CDH,,LOT 7,0.043,5765
1353,090078000,1501-05,UNIVERSITY AVE,,4.0 Commercial & Industrial,Taxable,CDH,,LOT B,0.129,5690
1354,090078100,1509-11,UNIVERSITY AVE,,4.0 Commercial & Industrial,Taxable,CDH,,LOT A,0.652,13943
1355,090080000,1513-15,UNIVERSITY AVE,,4.0 Commercial & Industrial,Taxable,CDH,,LOT,0.226,5528
1356,090081000,1517-19,UNIVERSITY AVE,,4.0 Commercial & Industrial,Taxable,CDH,,LOTS 1 & 2,0.118,5566
1357,090082000,1521-27,UNIVERSITY AVE,,4.0 Commercial & Industrial,Taxable,CDH,,"PT LOTS 2,3 & 4",0.09,5546
1358,090083000,3,ELLIEWOOD AVE,,4.0 Commercial & Industrial,Taxable,CDH,,LOT 5 & PARCEL Z,0.3,5458
1359,090085000,5-7,ELLIEWOOD AVE,,4.0 Commercial & Industrial,Taxable,CDH,,LOT 6 & PARCEL X & Y,0.153,5395
1360,090086000,9,ELLIEWOOD AVE,,4.0 Commercial & Industrial,Taxable,CDH,,LOT 7 & PARCEL W,0.1,5357
1361,090087000,11,ELLIEWOOD AVE,,4.0 Commercial & Industrial,Taxable,CDH,,LOT 8,0.074,5330
1362,090088000,12,ELLIEWOOD AVE,,4.0 Commercial & Industrial,Taxable,CDH,,LOT 9,0.058,13941
1363,090089000,17,ELLIEWOOD AVE,,4.0 Commercial & Industrial,Taxable,CDH,,PT LOT 10,0.072,13942
1364,090090000,19,ELLIEWOOD AVE,,4.0 Commercial & Industrial,Taxable,CDH,,PT LOT 10,0.073,5138
1365,090093000,201-213,15TH ST NW,,3.0 Multi-Family,Taxable,UHDH,,LOTS,0.555,5258
1366,090094000,301-307,15TH ST NW,,3.0 Multi-Family,Taxable,UHDH,,3.594 AC,3.594,4974
1367,090095000,22,ELLIEWOOD AVE,,4.0 Commercial & Industrial,Taxable,CDH,,LOT 8,0.159,5011
1368,090096000,20,ELLIEWOOD AVE,,4.0 Commercial & Industrial,Taxable,CDH,,LOT 7 & PT 6,0.172,5121
1369,090097000,16,ELLIEWOOD AVE,,4.0 Commercial & Industrial,Taxable,CDH,,"LOTS 4,5 & PT LOT 6",0.193,5202
1370,090099000,1607,UNIVERSITY AVE,,4.0 Commercial & Industrial,Taxable,CDH,,"LOTS 2,3 & PT 1",0.582,5278
1371,090100000,1601,UNIVERSITY AVE,,4.0 Commercial & Industrial,Taxable,CDH,,PT LOT 1,0.0592,5485
1372,090102000,1619,UNIVERSITY AVE,,4.0 Commercial & Industrial,Taxable,CDH,,LOT,0.596,5229
1373,090103000,0,CHANCELLOR ST,,7.7 Exempt Religious,Exempt,CDH,,LOT 3,0.214,5160
1374,090104000,120,CHANCELLOR ST,,4.0 Commercial & Industrial,Taxable,CDH,,LOT 2,0.224,5096
1375,090105000,128,CHANCELLOR ST,,7.7 Exempt Religious,Exempt,CDH,,LOT 1,0.247,5030
1376,090106000,132,CHANCELLOR ST,,3.0 Multi-Family,Taxable,CDH,,LOT,0.261,4968
1377,090107000,136,CHANCELLOR ST,,3.0 Multi-Family,Taxable,CDH,,LOT,0.254,4905
1378,090109000,144-150,CHANCELLOR ST,,3.0 Multi-Family,Taxable,CDH,,LOTS A&B,0.378,4641
1379,090116000,343,15TH ST NW,,1.0 Residential (Urban),Taxable,UMDH,,LOT 2,0.115,4682
1380,090117000,1500,VIRGINIA AVE,,1.0 Residential (Urban),Taxable,UMDH,,LOT 1,0.127,4597
1381,090118000,1506,VIRGINIA AVE,,1.0 Residential (Urban),Taxable,UMDH,,LOT,0.25,4571
1382,090119000,1510-22,VIRGINIA AVE,,3.0 Multi-Family,Taxable,UMDH,,"LOTS 1,2 & 3-3W",0.671,4543
1383,090122000,1530,VIRGINIA AVE,,3.0 Multi-Family,Taxable,UMDH,,LOTS 3 & 3A,0.207,4454
1384,090123000,1532-36,VIRGINIA AVE,,3.0 Multi-Family,Taxable,UMDH,,"LOTS 4,5 & PARCEL V",0.76,4429
1385,090126000,167,CHANCELLOR ST,,1.0 Residential (Urban),Taxable,R-3H,,LOT 4 & PT 3,0.138,4398
1386,090127000,165,CHANCELLOR ST,,3.0 Multi-Family,Taxable,R-3H,,PT LOT 3,0.16,4497
1387,090128000,163,CHANCELLOR ST,,3.0 Multi-Family,Taxable,R-3H,,PT LOT 2,0.17,4569
1388,090129000,158,MADISON LN,,3.0 Multi-Family,Taxable,R-3H,,LOT,0.127,4538
1389,090130000,160,MADISON LN,,3.0 Multi-Family,Taxable,R-3H,,LOT 1,0.305,4598
1390,090131000,133,CHANCELLOR ST,,3.0 Multi-Family,Taxable,R-3H,,SOCIETY LOT,0.341,4671
1391,090132000,150,MADISON LN,,3.0 Multi-Family,Taxable,R-3H,,LOT,0.16,4723
1392,090133000,0,CHANCELLOR ST,,3.0 Multi-Family,Taxable,R-3H,,LOT,0.15,4773
1393,090134000,129,CHANCELLOR ST,,3.0 Multi-Family,Taxable,R-3H,,LOT 3,0.182,4832
1394,090135000,138,MADISON LN,,3.0 Multi-Family,Taxable,R-3H,,LOT 2,0.162,4777
1395,090136000,127,CHANCELLOR ST,,3.0 Multi-Family,Taxable,R-3H,,LOT 5 & ADJ LOT,0.188,4890
1396,090137000,125,CHANCELLOR ST,,3.0 Multi-Family,Taxable,R-3H,,LOT,0.23,4951
1397,090138000,130,MADISON LN,,3.0 Multi-Family,Taxable,R-3H,,LOT 2,0.18,4912
1398,090139000,128,MADISON LN,,3.0 Multi-Family,Taxable,R-3H,,PT LOT,0.21,4973
1399,090140000,123,CHANCELLOR ST,,3.0 Multi-Family,Taxable,R-3H,,LOT A,0.215,5018
1400,090141000,1701,UNIVERSITY AVE,,7.7 Exempt Religious,Exempt,R-3H,,LOTS A-E,1.019,5061
1401,090142000,136,MADISON LN,,3.0 Multi-Family,Taxable,R-3H,,LOT 4,0.16,4835
1402,090143000,1709,UNIVERSITY AVE,,3.0 Multi-Family,Taxable,R-3H,,LOT B,0.342,5042
1403,090144000,1827,UNIVERSITY AVE,,7.6 Exempt Educational,Exempt,R-3,,LOT,4.923,4485
1404,090145000,159,MADISON LN,,3.0 Multi-Family,Taxable,R-3H,,LOT,0.114,4480
1405,090146000,165,MADISON LN,,3.0 Multi-Family,Taxable,R-3H,,LOT,0.239,4406
1406,090148000,171,MADISON LN,,3.0 Multi-Family,Taxable,R-3H,,LOT,0.229,4350
1407,090149000,175,MADISON LN,,3.0 Multi-Family,Taxable,R-3H,,LOT 1,0.102,4298
1408,090150000,209,CHANCELLOR ST,,3.0 Multi-Family,Taxable,R-3H,,LOT 2,0.087,4273
1409,090151000,211,CHANCELLOR ST,,3.0 Multi-Family,Taxable,R-3H,,LOT 3,0.069,4230
1410,090152000,180,RUGBY RD,,3.0 Multi-Family,Taxable,R-3H,,"PT LOTS 1,2 & 3",0.166,4171
1411,090153000,170,RUGBY RD,,7.6 Exempt Educational,Exempt,R-3H,,LOT,0.331,4246
1412,090154000,164,RUGBY RD,,7.6 Exempt Educational,Exempt,R-3,,LOT,0.385,4313
1413,090155000,166,RUGBY RD,,7.6 Exempt Educational,Exempt,R-3,,LOT,0.22,4399
1414,090160000,0,UNIVERSITY AVE,,4.0 Commercial & Industrial,Taxable,CDH,,LOT,0.046,4091
1416,100001000,104,14TH ST NW,,4.0 Commercial & Industrial,Taxable,CDH,,PARCELS B & C,0.627,5927
1417,100004000,1397,W MAIN ST,,4.0 Commercial & Industrial,Taxable,CDH,,LOT,0.11,5944
1418,100005000,1395,W MAIN ST,,4.0 Commercial & Industrial,Taxable,CDH,,LOT,0.025,5978
1419,100006000,1331,W MAIN ST,,4.0 Commercial & Industrial,Taxable,CDH,,LOT,0.059,5986
1420,100007000,1327-29,W MAIN ST,,4.0 Commercial & Industrial,Taxable,CDH,,LOT & STRIP,0.128,5996
1421,100008000,1325,W MAIN ST,,4.0 Commercial & Industrial,Taxable,CDH,,"LOT, PARCEL & ALLEY",0.141,5980
1422,100011000,1308,WERTLAND ST,,4.0 Commercial & Industrial,Taxable,CDH,,LOTS 2 & 3,0.43,5871
1423,100012000,1300,WERTLAND ST,,3.0 Multi-Family,Taxable,CDH,,LOT 1,0.188,5889
1424,100016000,1301-17,W MAIN ST,,4.0 Commercial & Industrial,Taxable,CDH,,PARCELS 1 & 2,0.73,5991
1425,100020000,1223,W MAIN ST,,7.7 Exempt Religious,Exempt,CDH,,3 LOTS,0.66,6102
1426,100021000,110,13TH ST NW,,7.7 Exempt Religious,Exempt,CDH,,LOT,0.263,6048
1427,100023000,1252,WERTLAND ST,,3.0 Multi-Family,Taxable,B-3H,,LOTS,0.49,5912
1428,100025000,1250,WERTLAND ST,,4.0 Commercial & Industrial,Taxable,B-3H,,LOT,0.14,5947
1429,100026000,1212,WERTLAND ST,,3.0 Multi-Family,Taxable,B-3H,,LOT  C,0.272,5901
1430,100027000,1200-06,WERTLAND ST,,3.0 Multi-Family,Taxable,B-3H,,LOTS,0.571,5918
