"RecordID_Int","ParcelNumber","UseCode","YearBuilt","GrossArea","StoryHeight","NumberOfStories","StreetName","StreetNumber","Unit"
673,"280009100","Retail Store",1920,936,12,1,"W MAIN ST","218-220",""
674,"280010000","Theaters, Cinema",1938,18900,30,1,"W MAIN ST","200",""
675,"280012000","Bar/tavern",1950,1576,12,1,"W WATER ST","201",""
676,"280013000","Mixed Retail w/Res Units",1997,12312,12,2,"W WATER ST","109-111",""
677,"280016100","Restaurant",0,4000,9,2,"2ND ST SW","108",""
678,"280018000","Mixed Retail w/Res Units",1960,15244,12,1,"W MAIN ST","112",""
679,"280018000","Mixed Retail w/Res Units",1960,25119,12,1.66,"W MAIN ST","112",""
680,"280019000","Mixed Retail w/Res Units",2000,64000,14,5,"W MAIN ST","100-106",""
681,"280020000","Office Building",1914,10244,12,2,"E MAIN ST","100",""
682,"280020100","Office Building",1914,10710,12,3,"E WATER ST","101",""
683,"280021000","Retail Store",1950,1875,8,3,"E MAIN ST","102",""
684,"280021000","Retail Store",1950,2698,10,2,"E MAIN ST","102",""
685,"280022000","Mixed Retail w/Res Units",1920,2261,10,1,"E MAIN ST","104-106",""
686,"280022000","Mixed Retail w/Res Units",1920,1654,10,2,"E MAIN ST","104-106",""
687,"280023000","Theaters, Cinema",1920,6397,12,1,"E MAIN ST","110-112",""
688,"280023000","Theaters, Cinema",1920,5948,12,2,"E MAIN ST","110-112",""
689,"280024000","Office Building",1920,3749,12,3.5,"E MAIN ST","114",""
690,"280024000","Office Building",1920,959,12,1,"E MAIN ST","114",""
691,"280025000","Multiple Commercial Use",1920,3336,12,3,"E MAIN ST","118",""
692,"280025000","Multiple Commercial Use",1920,1826,12,1,"E MAIN ST","118",""
693,"280026000","Restaurant",1961,6042,12,2,"E MAIN ST","120",""
694,"280026100","Mixed Retail w/Res Units",1962,4257,10,3,"2ND ST SE","109",""
695,"280027000","Retail Store",1920,2620,12,1,"E MAIN ST","122",""
696,"280028000","Theaters, Live Stage",2003,25879,8,4,"E WATER ST","115",""
697,"280031000","Hotel",1967,2703,12,1,"E WATER ST","201",""
698,"280031000","Hotel",1967,2703,12,1,"E WATER ST","201",""
699,"280034000","Retail Store",1920,5188,12,2,"E MAIN ST","208",""
700,"280034000","Retail Store",1920,6036,12,1,"E MAIN ST","208",""
701,"280034000","Retail Store",1920,697,12,1,"E MAIN ST","208",""
702,"280035000","Restaurant",1905,12536,12,2,"E MAIN ST","212",""
703,"280036000","Retail Store",1920,6634,12,2,"E MAIN ST","214",""
704,"280036300","Retail Store",1920,369,12,1,"3RD ST SE","0",""
705,"2800371A0","Office",1983,1249,12,1,"3RD ST SE","111","A"
706,"2800371B0","Bank",1983,929,12,1,"3RD ST SE","113","B"
707,"2800371C0","Office Building",1983,2240,12,1,"E WATER ST","221",""
708,"280037A00","Bank",1920,2267,12,1,"E MAIN ST","222","A"
709,"280037A10","Commercial",0,2669,12,1,"E MAIN ST","220","A1"
710,"280037B00","Condominium - Commercial",1920,3894,NA,1,"3RD ST SE","101",""
711,"280037C00","Multiple Commercial Use",1960,NA,NA,1,"3RD ST SE","101",""
712,"280038000","Bank",1916,10422,12,2,"E MAIN ST","300",""
713,"280038000","Bank",1916,12126,12,3,"E MAIN ST","300",""
714,"280040000","Bank",1957,22414,12,2,"E MAIN ST","300-308",""
715,"280040000","Bank",1957,22414,12,2,"E MAIN ST","300-308",""
716,"280041000","Office Building",1916,17895,12,3,"E MAIN ST","310-312",""
717,"280041000","Office Building",1916,1563,12,1,"E MAIN ST","310-312",""
718,"280042000","Retail Store",1908,27040,12,4,"E MAIN ST","316",""
719,"280043000","Office Building",1910,1380,12,3,"E MAIN ST","320",""
720,"280043000","Office Building",1910,14576,12,2,"E MAIN ST","320",""
721,"280044000","Retail Store",1910,2131,20,1,"E MAIN ST","322",""
722,"280044000","Retail Store",1910,660,12,2,"E MAIN ST","322",""
723,"280044000","Retail Store",1910,2116,12,1,"E MAIN ST","322",""
724,"280044000","Retail Store",1910,1000,12,1,"E MAIN ST","322",""
725,"280045000","Office Building",1954,8240,12,2,"E MAIN ST","400",""
726,"280046000","Retail Store",1915,4416,12,2,"E MAIN ST","404",""
727,"280047000","Office Building",1920,3686,12,2,"E MAIN ST","406",""
728,"280047000","Office Building",1920,836,12,1,"E MAIN ST","406",""
729,"280048000","Office Building",1920,6098,12,2,"E MAIN ST","410",""
730,"280049000","Retail Store",1920,1392,12,3,"E MAIN ST","414",""
731,"280049000","Retail Store",1920,2800,12,2,"E MAIN ST","414",""
732,"280049000","Retail Store",1920,1189,12,1,"E MAIN ST","414",""
733,"280050000","Retail Store",1946,10920,10,3,"E MAIN ST","416-418",""
734,"280051000","Retail Store",1968,12240,12,3,"E MAIN ST","420",""
735,"280051A00","Retail Store",0,5670,12,3,"5TH ST SE","103-105",""
736,"280051B00","Retail Store",0,12772,12,2,"5TH ST SE","107-119",""
737,"280052000","Restaurant",1920,2454,12,1,"E MAIN ST","422",""
738,"280052000","Restaurant",1920,2464,12,1,"E MAIN ST","422",""
739,"280058000","Office Building",1966,10552,12,2,"E WATER ST","401-407",""
740,"280058000","Office Building",1966,11649,12,3,"E WATER ST","401-407",""
741,"280060100","Apartments over 20 units",1924,31944,12,4,"4TH ST SE","300",""
742,"2800601A0","Office",1904,2315,8,1,"E WATER ST","410","100"
743,"2800601B0","Office",1904,1507,8,1,"E WATER ST","410","200"
744,"2800601C0","Office",1904,1467,8,1,"E WATER ST","410","300"
745,"2800601D0","Office",1904,1992,8,1,"E WATER ST","410","400"
746,"2800601E0","Office",1904,NA,NA,NA,"E WATER ST","410","404"
747,"2800601F0","Office",1904,390,8,1,"E WATER ST","410","406"
748,"2800601G0","Office",1904,1677,8,1,"E WATER ST","414","900"
749,"2800601H0","Office",1904,1763,8,1,"E WATER ST","410","500"
750,"2800601I0","Office",1904,1629,8,1,"E WATER ST","410","600"
751,"2800601J0","Office",1904,1776,8,1,"E WATER ST","410","700"
752,"2800601K0","Office",1904,8861,8,1,"E WATER ST","418","800"
753,"280060200","Office",1904,1102,8,1,"E WATER ST","400","A-B"
754,"280061000","Parking Structure",1993,147000,12,3,"E WATER ST","200",""
755,"280061000","Parking Structure",1993,61000,12,1,"E WATER ST","200",""
756,"280061000","Parking Structure",1993,128750,12,4,"E WATER ST","200",""
757,"280061100","Parking Structure",1993,100,12,3,"E WATER ST","0",""
758,"280061101","Office",1993,906,12,1,"E WATER ST","200","C-15"
759,"280061300","Parking Structure",1993,100,12,3,"E WATER ST","200",""
760,"280061400","Retail",1993,7898,12,1,"E WATER ST","200","C-1"
761,"280061500","Retail Store",1993,1324,14,1,"E WATER ST","200","C216"
762,"280061600","Commercial",1993,1444,12,1,"E WATER ST","300","C300"
763,"280061700","Commercial",1993,3493,12,1,"E WATER ST","200","C-11"
764,"280061800","Commercial",1993,906,12,1,"E WATER ST","200","C-16"
765,"280061900","Retail Store",1993,2625,12,1,"E WATER ST","314","17/18"
766,"280061A00","Parking Structure",1993,100,12,3,"E WATER ST","200",""
767,"280076000","Restaurant",1920,1658,10,2,"2ND ST SW","213",""
768,"280076000","Restaurant",1920,645,10,1,"2ND ST SW","213",""
769,"280077000","Office Building",1925,1550,10,2,"2ND ST SW","209",""
770,"280077000","Office Building",1925,405,10,1,"2ND ST SW","209",""
771,"280078000","Office Building",1920,3400,10,2,"2ND ST SW","205",""
772,"280079000","Restaurant",1935,1079,12,1,"W WATER ST","200",""
773,"280080000","Restaurant",1925,4036,12,1,"W WATER ST","210",""
774,"280080100","Multiple Commercial Use",0,1661,10,1,"W WATER ST","214",""
775,"280080100","Multiple Commercial Use",0,1063,8,1,"W WATER ST","214",""
776,"280080A00","Office Building",1941,1590,10,1,"W WATER ST","214","100"
777,"280084100","Condominium Commercial",1989,1081,10,1,"W MAIN ST","250","101"
778,"2800841A0","Condominium Commercial",0,474,10,1,"W MAIN ST","250","102"
779,"2800841B0","Condominium Commercial",1974,3236,10,1,"W MAIN ST","250","103"
780,"2800841C0","Condominium Commercial",0,1582,10,1,"W MAIN ST","250","104"
781,"280084200","Condominium Commercial",1989,2244,12,1,"W MAIN ST","250","201"
782,"2800842A0","Condominium Commercial",0,2849,12,1,"W MAIN ST","250","202"
783,"2800842B0","Condominium Commercial",1974,1771,12,1,"W MAIN ST","250","203"
784,"280084300","Condominium Commercial",1989,5300,10,1,"W MAIN ST","250","300"
785,"280084A00","Condominium Commercial",0,1381,12,1,"W WATER ST","216","C-101"
786,"280084B00","Condominium Commercial",0,1742,12,1,"W WATER ST","216","C-102"
787,"280084C00","Condominium Commercial",0,2286,12,1,"W WATER ST","216","C-103"
788,"280084D00","Condominium Commercial",0,1473,12,1,"W WATER ST","216","C-104"
789,"280084E00","Condominium Commercial",0,NA,NA,1,"W WATER ST","218","EH-2"
790,"280084F00","Condominium Commercial",0,7465,12,1,"W WATER ST","218","C-300"
791,"280084G00","Condominium Commercial",0,24239,12,1,"W WATER ST","218","C-400"
792,"280084H00","Office",0,21362,12,1,"W WATER ST","218","C-500"
793,"280093000","Apartments over 20 units",1981,71716,12,4,"RIDGE ST","100",""
794,"280094000","Apartments 1-10 units",1920,2332,8,2,"W SOUTH ST","226",""
795,"280094000","Apartments 1-10 units",1920,941,8,1,"W SOUTH ST","226",""
796,"280095000","Multiple Commercial Use",1920,2548,8,2,"W SOUTH ST","220-222",""
797,"280096000","Apartments 1-10 units",1920,1642,10,2,"W SOUTH ST","218",""
798,"280096000","Apartments 1-10 units",1920,639,10,1,"W SOUTH ST","218",""
799,"280097000","Apartments 1-10 units",1910,1654,10,2,"W SOUTH ST","214",""
800,"280097000","Apartments 1-10 units",1910,307,10,1,"W SOUTH ST","214",""
801,"280098000","Apartments 1-10 units",1920,2700,10,2.5,"W SOUTH ST","208",""
802,"280098000","Apartments 1-10 units",1920,475,10,1,"W SOUTH ST","208",""
803,"280098000","Apartments 1-10 units",1920,160,10,2,"W SOUTH ST","208",""
804,"280099000","Rooming House",1920,2328,12,2.5,"W SOUTH ST","204",""
805,"280100000","Rooming House",1920,3843,12,2.5,"W SOUTH ST","200",""
806,"280100000","Rooming House",1920,414,12,2,"W SOUTH ST","200",""
807,"280101000","Mixed Retail w/Res Units",1920,4528,12,1,"W SOUTH ST","108-10",""
808,"280102000","Mixed Retail w/Res Units",1916,2655,12,1,"W SOUTH ST","100","1-A"
809,"280102100","Mixed Retail w/Res Units",1916,5647,12,1,"W SOUTH ST","106",""
810,"280102100","Mixed Retail w/Res Units",1916,5647,12,1,"W SOUTH ST","106",""
811,"280102210","Office Building",1916,769,12,1,"W SOUTH ST","100","1-B"
812,"280102220","Office Building",1916,1470,12,1,"W SOUTH ST","100","1-C"
813,"280102230","Apartments 1-10 units",1916,5271,12,1,"W SOUTH ST","100","2-A"
814,"280102240","Apartments 1-10 units",1916,4837,12,1,"W SOUTH ST","100","3-A"
815,"280102240","Apartments 1-10 units",1916,780,10,1,"W SOUTH ST","100","3-A"
816,"280104000","Office Building",1906,13677,12,3,"E SOUTH ST","100",""
817,"280104000","Office Building",1906,1419,12,1,"E SOUTH ST","100",""
818,"280105000","Retail Store",1927,10416,12,1,"2ND ST SE","310",""
819,"280111A00","Multiple Commercial Use",0,24000,14,2,"GARRETT ST","126",""
820,"280111AA0","Condominium Commercial",2009,1745,12,1,"GARRETT ST","200","A"
821,"280111B00","Condominium Commercial",0,1547,12,1,"GARRETT ST","200","B"
822,"280111C00","Condominium Commercial",0,1822,12,1,"GARRETT ST","200","C"
823,"280111D00","Condominium Commercial",2009,1496,12,1,"GARRETT ST","200","D"
824,"280111F00","Condominium Commercial",2008,8325,12,1,"GARRETT ST","200","F"
825,"280111H00","Condominium Commercial",2008,2230,12,1,"GARRETT ST","200","H"
826,"280111I00","Condominium Commercial",0,2530,12,1,"GARRETT ST","200","I"
827,"280111J00","Condominium Commercial",2008,2540,12,1,"GARRETT ST","200","J"
828,"280111K00","Condominium Commercial",0,1170,12,1,"GARRETT ST","200","K"
829,"280111L00","Condominium Commercial",0,3173,12,1,"GARRETT ST","200","L"
830,"280111M00","Condominium Commercial",0,7440,12,1,"GARRETT ST","200","M"
831,"280111O00","Condominium Commercial",2008,4350,12,1,"GARRETT ST","200","O"
832,"280111P00","Condominium Commercial",2009,2520,12,1,"GARRETT ST","200","P"
833,"280111Q00","Condominium Commercial",2010,794,12,1,"GARRETT ST","200","Q"
834,"280111R00","Condominium Commercial",2009,1160,12,1,"GARRETT ST","200","R"
835,"280111S00","Condominium Commercial",2009,3605,12,1,"GARRETT ST","200","S"
836,"280112000","Apartments over 20 units",1978,78620,8,2,"GARRETT ST","400-426",""
837,"280113000","Retail Store",1981,9644,12,1.5,"2ND ST SE","303-333",""
838,"280113000","Retail Store",1981,9644,12,1.5,"2ND ST SE","303-333",""
839,"280128100","Health Club",0,5619,10,3,"MONTICELLO AVE","111","A1"
840,"2801281A0","Commercial",0,2392,10,1,"MONTICELLO AVE","105","101"
841,"2801281AA","Health Club",2008,NA,NA,NA,"MONTICELLO AVE","111","A2"
842,"280128200","Parking Structure",0,33933,9,2,"MONTICELLO AVE","111","1"
843,"2801282A0","Office",0,2840,10,1,"MONTICELLO AVE","105","201"
844,"2801282AA","Parking Structure",0,32739,9,1,"MONTICELLO AVE","111","2"
845,"280128B00","Office Building",0,43500,10,5,"2ND ST SE","455",""
846,"280130000","Hotel Limited Service",NA,NA,NA,NA,"MONTICELLO AVE","201",""
847,"280130000","Hotel Limited Service",NA,71000,12,4,"MONTICELLO AVE","201",""
848,"280131000","Dist. Warehouse",1951,5112,16,1,"GARRETT ST","140",""
849,"280131000","Dist. Warehouse",1951,4590,16,1,"GARRETT ST","140",""
850,"280143000","Office Building",1860,1384,8,1,"RIDGE ST","204",""
851,"280144000","Office Building",1892,2744,8,2,"RIDGE ST","214",""
852,"280146000","Group Care Home",1983,6320,8,1,"RIDGE ST","218",""
853,"280146000","Group Care Home",1983,18,8,1,"RIDGE ST","218",""
854,"280151000","Retail Store",1995,1724,12,1,"RIDGE ST","300",""
855,"280152000","Office Building",1962,1059,8,1,"RIDGE ST","304-308",""
856,"280152000","Office Building",1962,1059,8,1,"RIDGE ST","304-308",""
857,"280153100","Apartments 1-10 units",1963,4883,12,2.5,"DICE ST","208",""
858,"280156000","Day Care Center",1915,2632,12,2,"RIDGE ST","410",""
859,"280208000","Office Building",1925,15000,12,1,"ELLIOTT AVE","201-239",""
860,"280208100","Retail Store",0,2824,10,1,"2ND ST SE","522",""
861,"280218000","Apartments over 20 units",1976,68024,12,8,"1ST ST S","500",""
862,"280244000","Apartments over 20 units",0,NA,NA,NA,"4TH ST SE","310-322",""
863,"280245000","Dist. Warehouse",1981,11375,18,1,"GARRETT ST","505",""
864,"280245000","Dist. Warehouse",1981,6000,12,1,"GARRETT ST","505",""
865,"290001000","Church",1865,4167,20,1,"W MAIN ST","632",""
866,"290002000","Office Building",1920,2500,12,1,"W MAIN ST","620-624",""
867,"290002L00","Office Building",1920,2500,10,1,"W MAIN ST","620-622",""
868,"290003000","Service Repair Garage",1958,5797,12,1,"W MAIN ST","602-616",""
869,"290007000","Restaurant",1920,2520,10,2,"W MAIN ST","598-608",""
870,"290007000","Restaurant",1920,500,12,1,"W MAIN ST","598-608",""
871,"290007000","Restaurant",1920,2520,10,2,"W MAIN ST","598-608",""
872,"290007000","Restaurant",1920,500,12,1,"W MAIN ST","598-608",""
873,"290007000","Restaurant",1920,2520,10,2,"W MAIN ST","598-608",""
874,"290007000","Restaurant",1920,500,12,1,"W MAIN ST","598-608",""
875,"290010000","Retail Store",1989,3268,12,1,"W MAIN ST","500-502",""
876,"290010000","Retail Store",1989,3268,12,1,"W MAIN ST","500-502",""
877,"290011000","Restaurant",1960,2496,12,1,"W MAIN ST","420",""
878,"290012000","Retail Store",1941,11691,12,1,"W MAIN ST","416-418",""
879,"290013000","Retail Store",0,NA,NA,NA,"W MAIN ST","408",""
880,"290014000","Retail Store",1953,1440,12,1,"W MAIN ST","406",""
881,"290014000","Retail Store",1953,480,12,1,"W MAIN ST","406",""
882,"290017000","Office Building",1938,10506,10,1,"W MAIN ST","324-326",""
883,"290018000","Office Building",1920,1730,12,2,"W MAIN ST","320",""
884,"290018000","Office Building",1920,936,12,1,"W MAIN ST","320",""
885,"290020000","Office Building",1867,4343,40,1,"RIDGE ST","105",""
886,"290021000","Retail Store",1945,4964,12,2,"W MAIN ST","302-304",""
887,"290021000","Retail Store",1945,2647,12,1,"W MAIN ST","302-304",""
888,"290021100","Office Building",1920,12276,10,3,"W MAIN ST","300",""
889,"290021100","Office Building",1920,1680,10,2,"W MAIN ST","300",""
890,"290022000","Fire Station (staff)",1959,17080,14,2,"RIDGE ST","203",""
891,"290022000","Fire Station (staff)",1959,525,10,2,"RIDGE ST","203",""
892,"290029000","Church",1965,4727,16,1,"RIDGE ST","211",""
893,"290029000","Church",1965,19980,10,2,"RIDGE ST","211",""
894,"290029000","Church",1965,5801,10,1,"RIDGE ST","211",""
895,"290030000","Storage Warehouse",1969,34563,20,1,"RIDGE ST","307",""
896,"290030000","Storage Warehouse",1969,6416,20,1,"RIDGE ST","307",""
897,"290049000","Commercial",1900,NA,NA,NA,"5TH ST SW","202",""
898,"290055000","Apartments 1-10 units",1972,7464,8,2,"5TH ST SW","212",""
899,"290067100","Commercial",2006,2262,20,2,"5TH ST SW","215","100"
900,"290071000","Commercial",1972,600,10,1,"7TH ST SW","202",""
901,"290073000","Commercial",1900,1080,12,2,"7TH ST SW","204",""
902,"290074000","Office Building",1900,612,12,2,"7TH ST SW","208",""
903,"290074000","Office Building",1900,240,12,1,"7TH ST SW","208",""
904,"290132000","Office Building",1925,2208,8,2,"RIDGE ST","401",""
905,"290132000","Office Building",1925,541,8,1,"RIDGE ST","401",""
906,"290142000","Apartments 1-10 units",1925,NA,NA,NA,"RIDGE ST","511",""
907,"290144000","Apartments 1-10 units",1925,NA,NA,NA,"RIDGE ST","517",""
908,"290147000","Apartments over 20 units",2019,NA,NA,NA,"RIDGE ST","523-529",""
909,"290147000","Apartments over 20 units",2019,32317,NA,NA,"RIDGE ST","523-529",""
910,"290150000","Hotel Limited Service",NA,NA,NA,NA,"CHERRY AVE","401",""
911,"290150000","Hotel Limited Service",2018,94065,12,3,"CHERRY AVE","401",""
912,"290158000","Office Building",1961,3000,13,1,"CHERRY AVE","435",""
913,"290178000","Market",1954,10019,12,1,"CHERRY AVE","501",""
914,"290232100","Retail Store",1992,12000,14,1,"CHERRY AVE","604",""
915,"290233100","Retail Store",1966,4384,12,1,"CHERRY AVE","601",""
916,"290233200","Convenience Market",1997,1410,12,1,"CHERRY AVE","701",""
917,"290234000","Clubhouse",1996,3480,12,1,"CHERRY AVE","500",""
918,"290262000","Apartments 1-10 units",1969,3934,8,2,"RIDGE ST","612",""
919,"290264000","Office",1910,1880,8,2,"RIDGE ST","608",""
920,"290264000","Office",1910,247,8,1,"RIDGE ST","608",""
921,"290271000","Apartments 1-10 units",1925,NA,NA,NA,"RIDGE ST","522",""
922,"300002000","Restaurant",1900,4620,12,2,"W MAIN ST","810-820",""
923,"300002000","Restaurant",1900,1020,10,1,"W MAIN ST","810-820",""
924,"300002000","Restaurant",1900,1716,12,1,"W MAIN ST","810-820",""
925,"300003000","Apartments over 20 units",NA,NA,NA,NA,"W MAIN ST","852-854",""
926,"300010000","Day Care Center",1999,17220,12,2,"ESTES ST","835-837",""
927,"300024000","Commercial",1961,3016,12,1,"7TH ST SW","301",""
928,"300029000","Church",1920,1420,12,1,"7TH ST SW","315",""
929,"300030000","Church",1970,1740,12,1,"DICE ST","621",""
930,"300032000","Industrial Engineering",1970,2273,12,1,"DICE ST","627",""
931,"300065000","Commercial",1885,NA,NA,NA,"9TH ST SW","224",""
932,"300065000","Commercial",1885,NA,NA,NA,"9TH ST SW","224",""
933,"300067000","Apartments 1-10 units",1900,NA,NA,NA,"9TH ST SW","223",""
934,"300069000","Commercial",1920,1174,12,1,"9TH ST SW","227",""
935,"300091000","Group Care Home",1991,9120,10,3,"9TH ST SW","300",""
936,"300121100","Service Repair Garage",1969,2113,12,1,"9TH ST SW","316",""
937,"300139000","Restaurant",NA,1302,9,1,"ROOSEVELT BROWN BLVD","415",""
938,"300140000","Service Repair Garage",1956,8336,12,1,"CHERRY AVE","835",""
939,"300141000","Convenience Market",1969,2620,12,1,"CHERRY AVE","827",""
940,"300144100","Office Building",1996,6304,12,1,"CHERRY AVE","815","1"
941,"300144101","Apartments 11-20 Units",1996,13600,12,2,"KING ST","806","2"
942,"300149000","Commercial",1900,1574,12,2,"CHERRY AVE","808",""
943,"300151000","Neighborhood Shopping Ctr.",1965,13192,12,1,"CHERRY AVE","814-830",""
944,"300151100","Convenience Market",1961,1717,12,1,"CHERRY AVE","832",""
945,"300161000","Church",2010,8954,20,2,"PINE ST","708",""
946,"300170000","Office",1965,2500,14,1,"GROVE ST","999-1001",""
947,"300170000","Office",1965,8232,8,2,"GROVE ST","999-1001",""
948,"300170000","Office",1965,1480,10,1,"GROVE ST","999-1001",""
949,"310004100","Commercial",1969,912,12,1,"DALE AVE","820",""
950,"310004200","Veterinary Hospital",1990,3360,12,1,"PRESTON AVE","811",""
951,"310004200","Veterinary Hospital",1990,1569,12,1,"PRESTON AVE","811",""
952,"310007000","Retail Store",1967,4000,12,1,"PRESTON AVE","805",""
953,"310008000","Multiple Commercial Use",1950,6858,12,1,"FOREST ST","618",""
954,"310008000","Multiple Commercial Use",1950,2275,12,1,"FOREST ST","618",""
955,"310010000","Retail Store",1949,1920,12,1,"FOREST ST","614",""
956,"310012000","Retail Store",1988,2375,14,1,"PRESTON AVE","711",""
957,"310015000","Commercial",1972,2161,33,1,"DALE AVE","711",""
958,"310015000","Commercial",1972,560,12,1,"DALE AVE","711",""
959,"310015000","Commercial",1972,1622,12,1,"DALE AVE","711",""
960,"310018000","Service Repair Garage",1982,6050,14,1,"ALBEMARLE ST","601",""
961,"310024000","Storage Warehouse",1939,4538,12,1,"ALBEMARLE ST","215",""
962,"310025000","Church",1940,3260,12,1,"ALBEMARLE ST","211",""
963,"310038000","Multiple Commercial Use",1939,10838,15,2,"PRESTON AVE","722",""
964,"310038000","Multiple Commercial Use",1939,27094,15,1,"PRESTON AVE","722",""
965,"310039000","Office Building",1969,21381,11,2,"PRESTON AVE","800",""
966,"310053000","Storage Warehouse",1983,3150,12,1,"9TH ST NW","516",""
967,"310054000","Service Repair Garage",1934,11178,12,1,"PRESTON AVE","824",""
968,"310055000","Retail Store",1950,1156,12,1,"PRESTON AVE","900",""
969,"310057000","Retail Store",1950,29008,12,1,"PRESTON AVE","910-918",""
970,"310060000","Multiple Commercial Use",1937,86971,12,1,"GRADY AVE","946",""
971,"310060000","Multiple Commercial Use",1937,21106,12,2,"GRADY AVE","946",""
972,"310070000","Service Repair Garage",1974,5632,16,1,"WEST ST","923-925",""
973,"310101000","Storage Warehouse",1947,10362,12,2,"10TH ST NW","338",""
974,"310145000","Apartments over 20 units",1962,125960,8,1,"HARDY DR","338",""
975,"310155000","Office Building",1952,2732,12,1.2,"10TH ST NW","202",""
976,"310156000","Mixed Retail w/Res Units",1920,7260,12,2,"10TH ST NW","134",""
977,"310156000","Mixed Retail w/Res Units",1920,2400,12,1,"10TH ST NW","134",""
978,"310156000","Mixed Retail w/Res Units",1920,5158,12,1,"10TH ST NW","134",""
979,"310162000","Retail Store",1953,6880,12,1,"10TH ST NW","114-120",""
980,"310162000","Retail Store",2019,8132,12,1,"10TH ST NW","114-120",""
981,"310165000","Retail Store",1950,4252,12,2,"W MAIN ST","917-919",""
982,"310165000","Retail Store",1950,1027,12,2,"W MAIN ST","917-919",""
983,"310166000","Retail Store",1920,1040,12,1,"W MAIN ST","915",""
984,"310167000","Retail Store",1920,1440,12,1,"W MAIN ST","913",""
985,"310168000","Mixed Retail w/Res Units",1920,4176,10,2,"W MAIN ST","909",""
986,"310170000","Apartments over 20 units",2018,489083,12,4,"W MAIN ST","853",""
987,"310175000","Retail Store",1972,2206,12,1,"W MAIN ST","843",""
988,"310184BO0","Storage Garage",1950,160,12,1,"W MAIN ST","0",""
989,"310184BO0","Storage Garage",1950,240,10,1,"W MAIN ST","0",""
990,"310184BO0","Storage Garage",1950,288,10,1,"W MAIN ST","0",""
991,"310215000","Mortuary",1953,1646,12,1,"8TH ST NW","203",""
992,"310238000","Apartments 1-10 units",1925,NA,NA,NA,"ANDERSON ST","802",""
993,"310238000","Apartments 1-10 units",1925,NA,NA,NA,"ANDERSON ST","802",""
994,"320001000","Convenience Market",1999,2952,14,1,"PRESTON AVE","601",""
995,"320007000","Office Building",1928,5326,12,2,"HARRIS ST","618",""
996,"320007100","Restaurant",1985,3703,12,1,"PRESTON AVE","505",""
997,"320011000","Office Building",1930,7562,20,1,"PRESTON AVE","508-512",""
998,"320013000","Market",1948,12888,16,1,"PRESTON AVE","600",""
999,"320014000","Multiple Commercial Use",1920,14100,12,3,"PRESTON AVE","608-614",""
1000,"320014000","Multiple Commercial Use",1920,14100,12,3,"PRESTON AVE","608-614",""
1001,"320014000","Multiple Commercial Use",1920,14100,12,3,"PRESTON AVE","608-614",""
1002,"320014000","Multiple Commercial Use",1920,14100,12,3,"PRESTON AVE","608-614",""
1003,"320020000","Office Building",1960,67486,12,1,"4TH ST NW","305",""
1004,"320020000","Office Building",1960,67486,12,1,"4TH ST NW","305",""
1005,"320020000","Office Building",1960,67486,12,1,"4TH ST NW","305",""
1006,"320021000","Fast Food Restaurant",1976,3496,12,1,"RIDGE MCINTIRE RD","475",""
1007,"320023000","Multiple Commercial Use",1977,11896,12,2,"PRESTON AVE","400",""
1008,"320024000","Neighborhood Shopping Ctr.",1977,30182,12,1,"RIDGE MCINTIRE RD","243-259",""
1009,"320026000","Apartments 11-20 Units",1920,36106,12,1,"4TH ST NW","401",""
1010,"320027000","Fast Food Restaurant",1983,3046,12,1,"4TH ST NW","416",""
1011,"320089000","Office Building",1924,65668,12,2,"4TH ST NW","233",""
1012,"320089000","Office Building",1924,15282,20,1,"4TH ST NW","233",""
1013,"320106000","Storage Warehouse",1973,2403,12,1,"5TH ST NW","229",""
1014,"320147000","Service Repair Garage",1945,1938,12,1,"8TH ST NW","103",""
1015,"320148000","Restaurant",1920,898,10,1,"W MAIN ST","811-817",""
1016,"320148000","Restaurant",1920,4480,10,2,"W MAIN ST","811-817",""
1017,"320149000","Retail Store",1984,9032,10,2,"W MAIN ST","801",""
1018,"320150000","Retail Store",1920,3640,12,2,"W MAIN ST","731",""
1019,"320150000","Retail Store",1920,1170,12,1,"W MAIN ST","731",""
1020,"320151000","Restaurant",1962,500,12,1,"W MAIN ST","715-729",""
1021,"320151000","Restaurant",1962,1856,12,1,"W MAIN ST","715-729",""
1022,"320153000","Retail Store",1920,4980,12,1,"W MAIN ST","711",""
1023,"320156000","Restaurant",1920,3820,12,2,"W MAIN ST","707-709",""
1024,"320157000","Retail Store",1920,8692,12,2,"W MAIN ST","701-705",""
1025,"320157000","Retail Store",1920,418,12,1,"W MAIN ST","701-705",""
1026,"320159000","Office Building",1920,1800,12,2,"7TH ST NW","112",""
1027,"320160000","Apartments 1-10 units",1901,2210,12,2,"7TH ST NW","110",""
1028,"320161000","Office Building",1940,1346,12,2,"7TH ST NW","108",""
1029,"320161000","Office Building",1940,351,12,1,"7TH ST NW","108",""
1030,"320162000","Restaurant",1920,1848,12,1,"W MAIN ST","635",""
1031,"320162000","Restaurant",1920,1848,12,1,"W MAIN ST","635",""
1032,"320163000","Restaurant",1920,1840,12,2,"W MAIN ST","633",""
1033,"320164000","Restaurant",2001,304,10,1,"W MAIN ST","629-631",""
1034,"320165100","Restaurant",1935,3164,12,1,"W MAIN ST","621-627",""
1035,"320165100","Restaurant",1935,3046,12,1,"W MAIN ST","621-627",""
